"MMSI","TSTAMP","LATITUDE","LONGITUDE","COG","SOG","HEADING","NAVSTAT","IMO","NAME","CALLSIGN","TYPE","A","B","C","D","DRAUGHT","DEST","ETA"
244742000,"2016-02-29 15:45:22 GMT",51.52421,3.08028,42.6,5,511,7,9001887,"DIRKJE TH10","PDQX",30,19,5,3,3,3.5,"STELLENDAM","00-00 00:00"
367438630,"2016-02-29 15:53:12 GMT",32.26356,-90.96602,38,4.7,39,15,0,"A. STEVE CROWLEY","WDF3329",31,0,0,0,0,0,"","00-00 00:00"
244850968,"2016-02-29 15:53:03 GMT",51.8831,4.40867,142,3,147,5,9302255,"SPIRIT","PBQC",70,127,15,10,10,6.5,"ROTTERDAM","02-29 04:30"
413415460,"2016-02-29 15:50:25 GMT",38.53725,121.60918,261.1,10.8,253,0,0,"TIAN TONG 9","BKUE6",83,40,26,7,3,3.5,"BIN ZHOU*DA LIAN","03-01 15:00"
367473520,"2016-02-29 15:53:11 GMT",39.93363,-75.1327,68,0,511,0,0,"ISLAND PILOT","WDF6368",31,8,12,8,3,3,"CAMDEN N.J.","02-28 10:30"
244660414,"2016-02-29 15:51:14 GMT",50.82175,7.01937,125.2,4.8,511,0,0,"CYCLOON","PD2400",80,110,0,5,6,0.2,"GODORF","02-29 09:00"
235075142,"2016-02-29 15:48:42 GMT",58.96405,-3.29383,104.7,0,266,0,8008163,"GREEN CHIEF","2CRL5",52,0,0,0,0,3.2,"LOCAL","05-29 08:00"
356548000,"2016-02-29 15:52:19 GMT",49.33196,-123.24817,52.2,0,92,1,9689794,"NEW_JOURNEY","H8CV",70,150,26,18,10,6.4,"VANCOUVER","02-28 04:50"
431912000,"2016-02-29 15:51:22 GMT",35.64193,139.7606,159.1,0,180,5,9150353,"OGASAWARA MARU","JHLO",60,43,88,1,16,6.2,">JP_TYO H","02-29 15:30"
354569000,"2016-02-29 15:50:22 GMT",-32.92115,151.76871,350.8,0,1,5,9621003,"TRITON WIND","H3AS",70,161,29,18,10,7,"NEWCASTLE","02-24 10:30"
244710910,"2016-02-29 15:50:24 GMT",52.94369,5.64523,195,0,511,5,0,"DRUWPOLLE","PF9851",33,30,4,3,2,1.8,"","00-00 24:60"
403039000,"2016-02-29 15:53:06 GMT",1.21373,103.7947,7,1.5,111,5,9198159,"QUBAA","HZCU",89,208,39,13,29,13.5,"SINGAPORE","02-27 23:00"
230053270,"2016-02-29 15:50:35 GMT",59.72066,19.06857,171,0,254,15,0,"MERIPEKKA","OI218I",90,13,33,8,10,2,"","00-00 24:60"
245967000,"2016-02-29 15:52:09 GMT",51.8875,4.27354,240.8,0,343,5,9577757,"HANZE GRONINGEN","PCKR",70,158,22,20,10,6.6," >NL RTM","02-28 10:00"
244780378,"2016-02-29 15:51:47 GMT",53.18233,5.4195,33,0,344,5,0,"HERCULES (PILOTS)","PCQV",50,14,7,3,3,1.9,"HARLINGEN","12-31 22:59"
211222720,"2016-02-29 15:53:08 GMT",54.3599,10.14816,127.1,0,127,0,8917704,"FALCKENSTEIN","DJQO",0,8,19,3,5,3.2,"KIEL","02-28 20:45"
261006840,"2016-02-29 15:52:13 GMT",54.99387,18.50253,191.9,9.2,511,7,0,"WLA-217","SQRY",30,9,15,1,5,2.9,"FISHING","00-00 24:60"
244660566,"2016-02-29 15:53:13 GMT",51.89737,4.69741,155.7,0.5,511,0,0,"LEKSTROOM I","PD2744",31,5,16,2,4,0,"LEKKERKERK","12-30 00:00"
211701600,"2016-02-29 15:47:22 GMT",53.52513,10.00393,360,0,289,5,0,"JOHANN REINKE","DG2935",52,8,10,6,6,0,"","00-00 24:60"
338131469,"2016-02-29 15:52:40 GMT",46.1727,-123.06091,360,0,511,0,0,"ALASKAN SEA-DUCTION","",0,9,6,2,3,0,"","00-00 00:00"
312284000,"2016-02-29 15:53:12 GMT",44.1017,28.65219,0,0.1,1,8,8872801,"LUCKY JOY","V3YC7",70,89,21,14,4,4.8,"CONSTANTA","02-18 02:00"
235475000,"2016-02-29 15:44:33 GMT",53.08459,2.18506,220.6,2.6,232,0,8303032,"PUTFORD ENTERPRISE","VSXA3",70,16,52,5,10,4.8,"LEMAN GAS FIELD","02-28 01:00"
205515690,"2016-02-29 15:53:14 GMT",51.24863,4.38237,0,0,511,0,0,"ANTVERPIA","OT5158",0,76,9,7,5,0,"PUURS","12-24 11:20"
244660400,"2016-02-29 15:52:54 GMT",51.99283,5.1342,124.8,3.4,511,0,0,"NAUTIC TRANS","PE5956",79,100,10,4,7,0,"ROTTERDAM/HENGELO","12-05 01:11"
220546000,"2016-02-29 15:48:40 GMT",52.12223,3.67215,348.6,0.1,57,1,9350757,"JUTLANDIA SWAN","OYIO2",80,123,24,7,16,9.3,"GBGRG > NLRTM","02-28 07:00"
412035050,"2016-02-29 15:47:55 GMT",29.99717,122.03967,88,0,357,15,0,"HAIXUN07339","",0,15,18,1,5,0,"","00-00 24:60"
261000600,"2016-02-29 15:53:16 GMT",53.90921,14.26666,0,0,511,0,0,"PILOT 64","SPS2149",50,0,0,0,0,1,"","00-00 24:60"
211212690,"2016-02-29 15:53:01 GMT",54.37241,10.99089,340.2,0,100,5,0,"PUTLOS","DROS",35,13,16,2,4,2,"","00-00 24:60"
636010262,"2016-02-29 15:52:10 GMT",37.9304,23.68372,26.1,0,511,0,0,"XASTERIA","ELRX8",36,15,37,6,5,0,"","00-00 00:00"
305562000,"2016-02-29 15:50:23 GMT",36.09048,14.66232,116.1,4.2,108,0,9017410,"PERU","V2CW",70,70,20,2,13,5.6,"SETUBAL","03-06 23:00"
538005062,"2016-02-29 15:53:15 GMT",8.12892,-15.24624,315.5,11.7,315,8,9643166,"LUMINOUS NOVA","V7AT2",70,162,28,16,16,12.4,"PL SWI W/ ARM GUARD","03-13 22:00"
269103430,"2016-02-29 15:50:49 GMT",39.50104,2.74797,4.7,0,511,0,0,"PANTHEON","HBY7318",0,18,5,1,5,0,"","00-00 00:00"
235113807,"2016-02-29 15:52:01 GMT",50.41204,-3.19986,187.1,3.2,511,15,0,"OUR DYLAN BEN","2IYL4",90,3,9,3,3,0,"","00-00 24:60"
413378750,"2016-02-29 15:50:51 GMT",31.42253,121.47507,126.5,0,511,5,0,"BAO GANG TUO 18","",52,18,18,5,5,4,"SHANGHAI","12-08 09:00"
563914000,"2016-02-29 15:29:06 GMT",1.25851,103.87908,80.2,0.1,32,1,9208368,"IG 2","9V2423",79,9,180,13,13,6.8,"AEW ANCHORAGE","02-23 22:00"
275019000,"2016-02-29 15:51:34 GMT",53.51811,8.57792,162.2,0,511,5,8707721,"DORADO","YLDD",30,21,41,6,8,5.8,"FISHING GROUND","10-10 12:30"
413859125,"2016-02-29 15:48:51 GMT",31.16166,121.46237,0,0,480,0,0,"SUYANCHENGSAN213588","",0,0,0,0,0,0,"","00-00 00:00"
269056855,"2016-02-29 15:52:48 GMT",51.73752,5.14517,230.9,0,511,0,0,"SWITZERLAND","HE6855",69,20,80,4,8,1.5,"ARNHEM","06-03 15:00"
257329800,"2016-02-29 15:50:37 GMT",58.91554,5.74445,315.5,0,511,0,0,"RYFRI","LEXB",0,10,5,4,2,0,"","00-00 00:00"
244780245,"2016-02-29 15:51:46 GMT",51.91197,4.57986,0,0,511,5,0,"TRANSITO","PD2349",79,50,10,1,6,0.3,"NLKAI0211BHRBAR00002","00-00 00:00"
211384950,"2016-02-29 15:52:00 GMT",54.17567,7.89633,209,0,511,5,0,"HERMANN MARWEDE","DBAR",51,23,23,5,5,2.8,"SAR IN OPERATION","12-31 12:00"
244780234,"2016-02-29 15:53:11 GMT",52.69065,6.15673,187.6,0,511,0,0,"JEANRI B","PI2792",79,38,6,3,2,2.5,"MOERDIJK","00-00 24:60"
263307000,"2016-02-29 15:52:47 GMT",41.18277,-8.69913,0,0,511,15,0,"VIANA COENTRAO","CUBP5",30,8,10,2,3,0,"","00-00 00:00"
245224000,"2016-02-29 15:51:24 GMT",51.5372,4.00252,130,10.4,131,15,8809414,"YE82 MAATJE V LIERE","PCFV",30,32,8,5,4,0,"YERSEKE","06-08 12:00"
355480000,"2016-02-29 15:46:14 GMT",36.97018,-75.74882,68,9.2,69,0,9550369,"MAERSK WALVIS BAY","3FWS9",70,132,40,18,10,6,"PHILADELPHIA","03-02 05:00"
311000262,"2016-02-29 15:52:57 GMT",55.45248,15.56458,46.6,4.4,49,3,9701645,"FUGRO PIONEER","C6BH3",90,15,39,5,7,3.4,"SURVEY OPT 0.5NM CPA","02-29 04:30"
413358190,"2016-02-29 15:37:12 GMT",24.55157,118.18904,214.5,0.1,61,1,0,"ZHONGJIN51","BHQL5",70,80,19,10,6,3.5,"XIA MEN","03-01 00:00"
412501890,"2016-02-29 15:47:29 GMT",24.42175,118.55385,45.3,3.5,511,0,2010,"JIN HANG SHENG","BFBH2",70,65,32,8,8,3.6,"TJ","03-05 12:00"
319366000,"2016-02-29 15:52:58 GMT",53.12342,8.68582,12.3,0,111,5,9503988,"EQUINOX AGNANDOUSSA","ZGBX",70,169,28,20,12,10.3,"BREMEN","02-28 10:30"
412412412,"2016-02-29 15:39:38 GMT",29.83033,122.14954,239.7,6.8,511,0,0,"ZHEXIANGJI883","TEST",30,40,15,3,5,0,"","00-00 00:00"
205528990,"2016-02-29 15:53:10 GMT",51.26212,4.35447,360,0,511,0,0,"CHOPIN","OT5289",80,86,0,5,6,2.1,"ANTWERPEN","01-17 11:09"
253242201,"2016-02-29 15:34:10 GMT",51.38565,4.08929,150.3,9.8,511,6,0,"SALVIA","LX2201",79,85,0,4,5,1,"ANTWERPEN","01-18 03:49"
316021315,"2016-02-29 15:52:59 GMT",49.29483,-123.02364,88.6,9.5,511,0,0,"DEMAC II","",52,4,5,2,2,0,"","00-00 00:00"
205409790,"2016-02-29 15:53:06 GMT",51.23533,4.4043,284,0,511,15,0,"GHENT DREDGING GDI","OT4097",99,21,5,3,5,0,"","00-00 24:60"
566417000,"2016-02-29 15:52:37 GMT",1.29395,103.94187,208.1,0.2,60,0,9649134,"ARDENT","9V9766",89,43,10,8,4,3.2,"AEPB","01-13 07:00"
253082000,"2016-02-29 15:52:07 GMT",5.27207,-4.03268,93.2,0,511,3,9226152,"KAISHUU","LXHK",33,30,127,8,20,7.6,"ABIDJAN","09-01 08:00"
244630402,"2016-02-29 15:53:12 GMT",51.95927,3.99612,0,0,511,0,0,"MARGRETA","PD5829",79,135,0,0,14,0,"","00-00 00:00"
413788486,"2016-02-29 15:47:34 GMT",23.09662,113.42305,116.2,0,511,0,0,"YE DA 8","",70,5,60,9,9,0,"","00-00 00:00"
205478290,"2016-02-29 15:52:59 GMT",51.09168,3.62632,265.9,5.2,511,0,0,"TIANA-V","OT4782",79,68,13,7,2,2,"OSTENDEUYS","04-04 20:14"
477595500,"2016-02-29 15:51:45 GMT",1.30162,104.06343,287.8,0.1,59,1,9389772,"XIN YUE YANG","VRFR6",80,278,52,36,24,11,"SG PJSB","02-29 03:00"
413585256,"2016-02-29 15:51:00 GMT",24.51707,118.07429,13.1,7.1,480,0,0,"SU JUN BO","",0,0,0,0,0,0,"","00-00 00:00"
419000418,"2016-02-29 15:49:21 GMT",1.26515,104.07465,40,8.1,35,0,9491381,"APJ KAIS","AVPW",70,163,27,16,16,6.2,"EPBGB","02-29 23:30"
412803000,"2016-02-29 15:51:32 GMT",38.98728,117.71968,312.4,0,511,5,0,"BIN HAI 109","BFMG",90,10,83,1,27,5,"TIAN JIN","12-30 09:00"
253418000,"2016-02-29 15:50:24 GMT",51.2587,4.36005,205.2,0,180,5,9684108,"FIDELIO","LXFP",89,80,24,15,2,7.3,"ANTWERP","02-27 08:00"
366629000,"2016-02-29 15:51:30 GMT",33.75872,-118.27731,342.4,0,217,5,7729459,"HORIZON SPIRIT","WFLG",70,35,237,19,11,7.4,"HONOLULU","02-29 12:30"
233009000,"2016-02-29 15:37:59 GMT",51.04917,2.3588,221.4,0,221,5,9015266,"PRIDE OF KENT","MQCJ2",60,33,147,14,14,6,"DUNKERQUE","02-22 07:00"
272087600,"2016-02-29 15:50:02 GMT",46.94401,31.98333,0,0,511,0,0,"LIDIIVSKYY","UX002",52,5,24,6,2,0,"","00-00 00:00"
244029708,"2016-02-29 15:51:57 GMT",51.70641,4.81217,0,0,511,0,0,"DE RODE HAAN","PB9708",37,12,5,2,2,0,"","00-00 00:00"
266025000,"2016-02-29 15:53:10 GMT",54.00841,0.09794,145.2,6.8,146,3,8301797,"FRANKLIN","SEIN",33,11,44,8,4,4,"SURVEY","02-24 17:00"
367144980,"2016-02-29 15:52:34 GMT",34.71555,-76.67864,0,0,511,0,0,"VOYAGER I","WDD4462",37,6,10,2,3,0,"","00-00 00:00"
367614170,"2016-02-29 15:49:33 GMT",26.49016,-81.99064,144.5,0,511,0,0,"SEA  GLASS","WDH4099",37,5,0,0,2,0,"","00-00 00:00"
244620954,"2016-02-29 15:53:15 GMT",52.40611,4.83144,360,0,511,0,0,"SOVEREIGN","PD4054",80,123,12,9,5,0.4,"AMSTERDAM","02-28 09:30"
428043000,"2016-02-29 15:53:14 GMT",32.82179,35.00738,180.6,0,511,0,9605217,"ILAN I","4XJA",52,14,16,5,5,0,"","00-00 00:00"
413906561,"2016-02-29 15:48:28 GMT",23.09102,113.44269,113.5,0.1,511,0,0,"LIJING1","",79,3,63,9,9,4.2,"HUANGPU","02-28 05:58"
413421950,"2016-02-29 15:52:21 GMT",29.70542,122.19838,0,0,3,0,0,"TAI MEN 5","",60,0,0,0,0,2.5,"SHENG JIA MEN","02-12 15:30"
244620207,"2016-02-29 15:53:17 GMT",51.87979,4.32554,162.6,3.4,511,0,3080192,"SARON","PF3362",79,125,10,8,4,2,"MANNHEIM","00-00 00:00"
538003432,"2016-02-29 15:53:14 GMT",37.43808,23.8066,298,1.8,222,0,9288916,"SIMOA","V7QT3",80,142,34,16,15,7.2,"AGIOS THEODOROI, GRC","02-29 20:00"
431001582,"2016-02-29 15:51:59 GMT",35.58074,139.82826,247.6,0,329,0,0,"DAI 28 SYUKOUMARU","",97,50,10,18,5,0,"","00-00 00:00"
366972890,"2016-02-29 15:52:52 GMT",30.2017,-93.28063,244.6,5.2,240,0,0,"MARY ENA DEVALL","WTM3703",0,11,11,4,4,8.6,"HOUSTON","02-24 06:00"
244810632,"2016-02-29 15:53:11 GMT",51.26749,4.2107,37.1,0,511,0,540672,"ALASKA","PB4402",89,100,10,8,4,0.2,"ROTTERDAHDN","05-29 16:00"
355989000,"2016-02-29 15:53:17 GMT",35.25968,119.73395,251,4.3,250,0,9134191,"GLOBULUS","3FTT5",70,178,21,20,12,12.3,"CN RZH","02-28 17:00"
244967000,"2016-02-29 15:51:32 GMT",53.4036,14.60528,24.3,0,174,5,9267704,"SMARAGD","PBKD",70,80,10,5,8,4,"SZCZECIN","02-28 21:00"
244922000,"2016-02-29 15:53:13 GMT",51.87546,5.80371,109.4,5.8,112,0,9003287,"TWAITE","PICD",80,85,20,6,6,3.2,"DORMAGEN","03-01 12:00"
338156728,"2016-02-29 15:52:21 GMT",48.52817,-122.99913,165,0.1,511,0,0,"GOT D FEVER","R",37,5,11,3,2,0,"","00-00 00:00"
226002690,"2016-02-29 15:51:46 GMT",49.48407,0.15599,99.2,0,511,5,0,"MARPOL COLLECTOR 1","FM5965",89,39,6,1,4,2.4,"","00-00 24:60"
235101225,"2016-02-29 15:53:09 GMT",43.40229,5.11948,351.2,0,511,0,0,"ECHOES","2GXB4",36,10,7,5,4,0,"","00-00 00:00"
244700046,"2016-02-29 15:52:58 GMT",51.72853,4.62743,12.4,11.9,511,0,0,"ALADIN","PB7389",80,100,10,5,9,0,"AMSTERDAM","02-19 11:00"
372002000,"2016-02-29 15:51:45 GMT",51.32156,3.21098,312.1,0,167,5,9473468,"CITY OF ROTTERDAM","3FUA7",70,21,119,13,9,7,"ZEEBRUGGE","02-29 11:00"
413476350,"2016-02-29 15:53:01 GMT",22.93386,113.60568,159,0.1,62,15,0,"ZHONGGUOHAIJING3401","BXSP",0,31,67,4,5,6,"SAN YA","05-06 18:00"
244660830,"2016-02-29 15:52:50 GMT",53.06319,5.80357,220.5,4.8,511,0,0,"SHALIMAR","PD4710",79,98,12,8,4,0,"NLRTM01202DOCKX00030","00-00 00:00"
205235590,"2016-02-29 15:53:03 GMT",51.20072,4.35507,72,9.3,511,0,1052672,"HYDROPHILIDA","OT2355",79,65,15,3,6,1,"ANDERLECHT","02-28 11:13"
244670966,"2016-02-29 15:50:41 GMT",51.75362,5.84434,87,0,511,0,0,"BISON III","PD5217",90,5,16,3,6,1.2,"WEURT BUITEN","00-00 24:60"
503032210,"2016-02-29 15:51:33 GMT",-32.71732,152.10579,323.9,0.1,511,0,0,"MALEELA","SAMMON",37,10,2,3,1,0,"","00-00 00:00"
413018030,"2016-02-29 15:52:51 GMT",38.97527,117.78973,110.7,0,50,0,0,"JINGANGLUN 21","",52,16,19,5,6,4.5,"TIANJIN","09-16 19:00"
257825000,"2016-02-29 15:41:06 GMT",58.97442,5.72582,196.7,0,161,5,9628386,"TROMS SIRIUS","LDGG",70,23,71,11,8,5,"STAVANGER","02-29 16:30"
220064000,"2016-02-29 15:51:55 GMT",55.05785,15.13709,168.1,0,84,7,0,"R 355 TRINE LOUISE","XP 4511",30,15,5,3,3,3.5,"","00-00 24:60"
244700130,"2016-02-29 15:53:11 GMT",51.31868,4.31549,0,0,511,0,2293962,"OLESIA","PE3624",79,171,12,8,7,0,"KEULEN","09-23 10:00"
367864000,"2016-02-29 15:50:49 GMT",34.15154,-119.20698,267.7,0,271,5,9677521," FALL RIVER","NMIA",35,35,68,28,1,0,"","00-00 24:60"
226006210,"2016-02-29 15:53:02 GMT",51.07958,3.73513,236.6,0.2,511,0,0,"ASTURIAS","FM5164",79,70,10,6,3,0,"DUNKERQUE","10-27 10:00"
413859253,"2016-02-29 15:49:46 GMT",31.46935,121.46261,317.9,3.9,511,0,0,"ZHONGLAN9188","",0,0,0,0,0,0,"","00-00 00:00"
244750594,"2016-02-29 15:52:49 GMT",51.34338,3.8182,142.6,5.7,511,5,0,"ADRIANA","PH9582",79,75,10,5,3,2.6,"","00-00 00:00"
269057072,"2016-02-29 15:51:11 GMT",51.69397,4.47854,92.7,8,511,0,0,"CLEMENTINE","HE7072",89,95,15,3,8,0.1,"ANTWERPEN","02-26 19:27"
235662000,"2016-02-29 15:52:37 GMT",10.67293,-61.64681,194.9,0,127,1,9249506,"HIGHLAND_VALOUR","VQLA5",52,22,59,9,9,5.4,"CHAGUARAMAS","02-29 07:00"
338175289,"2016-02-29 15:51:42 GMT",32.72601,-117.18956,83.9,0,511,0,0,"ALI'IKAI","",0,15,0,0,4,0,"","00-00 00:00"
211518280,"2016-02-29 15:52:01 GMT",53.53316,9.88325,0,0,511,0,0,"KUTTER WILMA HF329","DPMW",36,20,5,3,3,0,"","00-00 00:00"
538070246,"2016-02-29 15:33:49 GMT",26.10821,-80.11516,231.1,0,119,5,0,"MEDALLION","V7KM6",37,10,10,3,3,7,"FORT LAUDERDALE","04-03 12:55"
257336800,"2016-02-29 15:53:15 GMT",64.84681,11.2645,0,0,208,0,0,"MAROYSUND","LK4800",20,12,3,4,1,1.3,"KJELLA","07-08 24:60"
232003150,"2016-02-29 15:50:24 GMT",53.62784,-0.19362,0,0,511,0,0,"RIX PHOENIX","MVKW 7",80,50,10,3,3,0,"","00-00 00:00"
205488290,"2016-02-29 15:53:00 GMT",51.25479,4.37805,25.7,0,511,0,0,"MAC  7","OT4882",89,35,5,4,3,1,"ANTWERPEN","12-31 12:30"
244670478,"2016-02-29 15:52:59 GMT",52.512,5.42358,71.1,6.6,511,0,0,"JACOBUS SR","PB5366",70,110,0,0,11,0,"NLDRMA0124CITYX00000","12-15 02:59"
564994000,"2016-02-29 15:52:01 GMT",50.89986,-1.41487,200.4,0,297,5,8202381,"ASIAN BREEZE","9VYM",70,32,132,19,9,6.3,"GB SOU","02-29 08:30"
263500236,"2016-02-29 15:53:13 GMT",38.43737,-9.11357,152.9,0,511,15,0,"BEATRIZ PAULO","CULC 6",30,14,8,3,3,0,"","00-00 24:60"
255805561,"2016-02-29 15:52:31 GMT",38.133,13.36305,169,0.1,169,5,9147215,"MSC ISABELLE","CQIL",79,120,20,18,5,7.1,"PALERMO","02-29 07:00"
245207000,"2016-02-29 15:53:14 GMT",51.80073,4.63983,177,0,24,0,9479113,"RWS 71","PC9686",55,11,13,3,3,0,"DORDRECHT","00-00 24:60"
413303360,"2016-02-29 15:44:05 GMT",38.9896,117.71676,136.1,0,511,0,0,"JU FENG RUN 1","",89,40,13,4,5,3.5,"TIAN JIN","01-24 12:30"
412461380,"2016-02-29 15:53:13 GMT",21.89115,113.18332,128.1,0,511,0,0,"SHEN JUN 6","",0,54,23,10,4,4.1,"SHEKOU GAOLAN","02-02 15:00"
244670779,"2016-02-29 15:52:54 GMT",51.88987,4.31602,248.5,0,511,0,0,"ARENA","PB5702",80,95,15,5,6,2,"HANDELS UND IN","02-05 14:02"
271002013,"2016-02-29 15:44:41 GMT",40.88052,29.19156,302.5,0,511,0,7364314,"HALIM SAVAS","TCAJ9",75,60,20,4,8,3.2,"KARTAL","12-02 15:45"
366806940,"2016-02-29 15:53:09 GMT",33.77528,-118.24562,25.6,0,511,15,0,"VALHALLA","WDA4208",0,23,58,5,19,0,"","09-11 21:20"
235156000,"2016-02-29 15:51:39 GMT",17.02097,-61.77575,279.4,0.1,511,0,0,"SY FENIX","MWIB3",37,0,0,0,0,0,"","00-00 00:00"
477002034,"2016-02-29 15:51:51 GMT",22.28446,114.22729,144.8,0,511,0,0,"LUEN HING 22","2034",31,12,15,4,3,0,"","00-00 00:00"
211458160,"2016-02-29 15:53:16 GMT",53.359,7.20174,27,0,511,0,0,"LEA","DC2769",79,75,10,6,2,1.9,"HAMBURG","00-00 00:00"
316009842,"2016-02-29 15:48:40 GMT",49.12827,-122.30155,328.7,0,511,0,0,"PACIFIC TYEE","VG9196",52,6,6,2,4,0.7,"","03-08 12:00"
503025390,"2016-02-29 15:52:31 GMT",37.96879,-0.68207,183.4,0,511,0,0,"AQUAHOLIC","A0DVC",36,54,356,43,4,0,"","00-00 00:00"
413271740,"2016-02-29 15:50:32 GMT",31.61937,121.29221,193.9,0,328,1,0,"M/V JIN YUAN XING 9","BDNL5",70,148,38,12,16,10.5,"NAN TONG","02-28 23:00"
211437310,"2016-02-29 15:53:06 GMT",53.52758,9.97621,344.8,7.1,511,15,0,"RAFIKI","DH9843",60,4,21,4,3,1.5,"HAMBURG","01-01 00:26"
373249000,"2016-02-29 15:52:52 GMT",38.03524,23.53932,347,0,114,5,7928665,"NASIP","3FGX",70,60,11,6,6,4,"ELEFSIS","02-28 23:30"
244790164,"2016-02-29 15:47:40 GMT",52.34784,4.64092,22.9,0,511,0,0,"GABBER","PB4101",37,6,6,1,2,0,"","00-00 00:00"
211497910,"2016-02-29 15:52:35 GMT",53.52132,9.93784,181.6,6.2,511,0,0,"MAX","DH2242",99,4,17,3,6,1,"","00-00 24:60"
413367090,"2016-02-29 15:51:49 GMT",22.60451,113.59861,360,0,511,0,0,"FENGWANG988","TEST",90,21,20,4,3,2,"","01-01 00:00"
338207724,"2016-02-29 15:52:51 GMT",37.83911,-122.31394,78.8,0,511,0,0,"TAKU","",0,0,0,0,0,0,"","00-00 00:00"
245775000,"2016-02-29 15:52:55 GMT",54.52132,7.84331,301.9,3.7,295,15,0,"ZK43 BORNRIF","PBIL",30,14,5,3,3,0,"","00-00 24:60"
211514540,"2016-02-29 15:49:04 GMT",54.36994,10.15503,341,0.1,297,5,0,"PILOT LABOE","DBLG",50,13,4,3,3,0.8,"PILOT SERVICE TRAVE","02-01 14:00"
211535140,"2016-02-29 15:52:11 GMT",53.50265,7.09785,0,0,230,7,0,"FLAMINGO","DCFW",30,16,2,2,3,2,"SHRIMPFIELD]","00-00 00:00"
677081100,"2016-02-29 15:53:11 GMT",47.65957,-122.38054,360,0,511,5,7713474,"BLUE MOON","5IM-611",99,9,46,9,3,0,"","00-00 24:60"
261001060,"2016-02-29 15:53:13 GMT",53.90735,14.2599,16.2,0,256,0,7730757,"ARGUS","SQLG",52,7,25,4,5,5,"SWINOUJSCIE","01-05 00:30"
211625860,"2016-02-29 15:52:18 GMT",53.51671,8.57536,233.7,0,70,5,0,"BHV SUPPLIER","DHWG2",70,27,28,13,1,2,"BREMERHAVEN","01-13 17:30"
259698000,"2016-02-29 15:46:14 GMT",58.99394,5.69307,153.4,0,511,5,9243370,"STRIL MYSTER","LLTU",70,10,80,1,18,5,"TASTA","06-20 16:00"
248000664,"2016-02-29 15:52:53 GMT",17.01457,-61.77021,360,0.1,511,0,0,"BACCHUS","",0,0,0,0,0,0,"","00-00 00:00"
518415000,"2016-02-29 15:53:03 GMT",22.38796,114.28887,237.9,0.1,158,5,0,"TOY HEAVEN","E5U2365",37,36,24,6,7,4,"HONG KONG SAR","05-11 11:00"
566286000,"2016-02-29 15:46:31 GMT",31.08518,122.01052,110,11.7,110,0,9328314,"HAN GRACE","9V3298",89,103,25,15,6,5.1,"DAESAN","03-02 13:10"
351682000,"2016-02-29 15:51:36 GMT",1.26569,104.19268,85.9,11.3,84,0,9287209,"SEA CONFIDENCE","3EAP4",70,162,26,10,22,10.4,"CN ZJG","03-08 08:00"
249050000,"2016-02-29 15:53:07 GMT",59.34283,10.54803,353,0,188,1,9008512,"B GAS ETTRICK","9HIZ9",83,0,0,0,0,4.5,"SLAGEN","02-28 15:30"
265636740,"2016-02-29 15:53:14 GMT",58.11298,11.36661,87.5,0,511,15,0,"RESCUE MARTHA","7SA2428",51,7,1,1,2,0.9,"","00-00 24:60"
244710388,"2016-02-29 15:53:11 GMT",53.18531,5.42605,360,0,511,0,0,"LADY ANNA","PB7798",79,57,10,6,2,0,"NEUSS","10-03 11:00"
246565000,"2016-02-29 15:53:06 GMT",53.18944,5.43189,294.7,0,25,5,9273870,"VOS PRODUCER","PHHX",79,13,62,8,9,4.3,"HARLINGEN","08-16 06:00"
413762774,"2016-02-29 15:45:26 GMT",23.0919,113.45554,353,0,511,0,0,"JIN LONG 31","",70,4,46,5,11,0,"","00-00 00:00"
244710265,"2016-02-29 15:51:18 GMT",51.8224,5.42372,97,0,511,3,0,"CILINKA","PE8131",33,67,0,4,4,1,"ALPHEN A/D MAAS","04-29 06:09"
373123000,"2016-02-29 15:50:30 GMT",22.29664,114.13297,0.1,0.1,103,1,9107382,"PL HAU LAAM","3FFR3",75,85,14,8,8,3.8,"HONGKONG","02-04 13:00"
211208390,"2016-02-29 15:52:00 GMT",53.85985,8.71602,0,0,313,5,7315569,"FUNNY GIRL","DFPZ",60,18,50,5,5,2.4,"CUXHAVEN","10-05 11:15"
636015352,"2016-02-29 15:51:39 GMT",33.6333,130.40783,170.3,0,290,5,9618501,"TURQUOISE OCEAN","D5AC8",79,159,24,19,10,10.9,"JP HTD","02-25 20:00"
503119300,"2016-02-29 15:53:12 GMT",-27.8624,153.3376,285.6,0,511,0,0,"TIDAHAPAH","VJQ4925",0,3,12,2,2,0,"","00-00 00:00"
244820184,"2016-02-29 15:53:07 GMT",52.36497,4.89424,284.4,4,511,0,0,"JEAN SCHMITZ","PE2059",69,0,16,2,2,0.1,"","00-00 24:60"
412452960,"2016-02-29 15:52:30 GMT",24.87332,118.94111,221.2,0,511,0,0,"LONG HANG 998","0000000",70,40,13,5,4,0,"","00-00 00:00"
538080082,"2016-02-29 15:52:42 GMT",39.56471,2.63978,65.2,0,511,0,860842024,"S/Y MYSTERY","V7RN8",36,14,20,4,4,3,"ST TROPEZ","01-26 00:00"
211228510,"2016-02-29 15:52:26 GMT",53.54655,8.57229,300.9,0,511,5,0,"UBENA VON BREMEN","DFDT",36,22,1,4,4,2.4,"BREMERHAVEN","09-20 14:00"
